"ISO3_Code","taxon_name","wcvp_accepted_id","status"
"NZL","Lepidium densiflorum",2337846,"non-native"
"NZL","Lepidium desvauxii",2337755,"non-native"
"NZL","Lepidium didymum",2337750,"non-native"
"NZL","Lepidium draba",2342458,"non-native"
"NZL","Lepidium heterophyllum",2337794,"non-native"
"NZL","Lepidium pseudotasmanicum",2338598,"non-native"
"NZL","Lepidium ruderale",2338636,"non-native"
"NZL","Lepidium sativum",2338547,"non-native"
"NZL","Lepidium virginicum",2341702,"non-native"
"NZL","Leptospermum laevigatum",111353,"non-native"
"NZL","Leptospermum scoparium",111473,"non-native"
"NZL","Leucadendron argenteum",2492102,"non-native"
"NZL","Leucanthemum maximum",3112707,"non-native"
"NZL","Leucanthemum vulgare",3112766,"non-native"
"NZL","Leucojum aestivum",280491,"non-native"
"NZL","Leycesteria formosa",2337367,"non-native"
"NZL","Leymus arenarius",422570,"non-native"
"NZL","Leymus racemosus",422635,"non-native"
"NZL","Ligustrum lucidum",354188,"non-native"
"NZL","Ligustrum ovalifolium",354221,"non-native"
"NZL","Ligustrum sinense",353849,"non-native"
"NZL","Ligustrum vulgare",353907,"non-native"
"NZL","Limnanthes douglasii",2347431,"non-native"
"NZL","Linanthus pungens",2495197,"non-native"
"NZL","Linaria arvensis",2498059,"non-native"
"NZL","Linaria dalmatica",2499479,"non-native"
"NZL","Linaria genistifolia",2499565,"non-native"
"NZL","Linaria maroccana",2499403,"non-native"
"NZL","Linaria purpurea",2499859,"non-native"
"NZL","Linaria repens",2499819,"non-native"
"NZL","Linaria vulgaris",2498895,"non-native"
"NZL","Linum bienne",2348601,"non-native"
"NZL","Linum catharticum",2348507,"non-native"
"NZL","Linum trigynum",2353414,"non-native"
"NZL","Linum usitatissimum",2353429,"non-native"
"NZL","Liriodendron tulipifera",113859,"non-native"
"NZL","Livistona australis",114905,"non-native"
"NZL","Lobelia angulata",352017,"threatened"
"NZL","Lobelia erinus",353498,"non-native"
"NZL","Lobelia pedunculata",353240,"non-native"
"NZL","Lobelia purpurascens",353010,"non-native"
"NZL","Lobularia maritima",2338457,"non-native"
"NZL","Logfia gallica",3093532,"non-native"
"NZL","Logfia minima",3093631,"non-native"
"NZL","Lolium arundinaceum",422765,"non-native"
"NZL","Lolium multiflorum",422833,"non-native"
"NZL","Lolium perenne",422848,"non-native"
"NZL","Lolium remotum",422871,"non-native"
"NZL","Lolium rigidum",422874,"non-native"
"NZL","Lolium temulentum",422908,"non-native"
"NZL","Lombardochloa rufa",422936,"non-native"
"NZL","Lonicera japonica",2339716,"non-native"
"NZL","Lonicera periclymenum",2357110,"non-native"
"NZL","Lophospermum erubescens",2498793,"non-native"
"NZL","Lotus angustissimus",2344657,"non-native"
"NZL","Lotus corniculatus",2345329,"non-native"
"NZL","Lotus parviflorus",2345225,"non-native"
"NZL","Lotus pedunculatus",2345237,"non-native"
"NZL","Lotus tenuis",2345174,"non-native"
"NZL","Lotus tetragonolobus",2345175,"non-native"
"NZL","Ludwigia palustris",2494015,"non-native"
"NZL","Ludwigia peploides",2493829,"non-native"
"NZL","Lunaria annua",2344318,"non-native"
"NZL","Lupinus angustifolius",2348052,"non-native"
"NZL","Lupinus arboreus",2347978,"non-native"
"NZL","Lupinus luteus",2348159,"non-native"
"NZL","Lupinus polyphyllus",2346871,"non-native"
"NZL","Luzula campestris",316212,"non-native"
"NZL","Luzula congesta",316324,"non-native"
"NZL","Luzula flaccida",316362,"non-native"
"NZL","Luzula multiflora",316484,"non-native"
"NZL","Lycium barbarum",2499019,"non-native"
"NZL","Lycium ferocissimum",2496709,"non-native"
"NZL","Lycopus europaeus",115904,"non-native"
"NZL","Lysimachia arvensis",2896568,"non-native"
"NZL","Lysimachia minima",2896584,"non-native"
"NZL","Lysimachia nummularia",2493033,"non-native"
"NZL","Lysimachia talaverae",3015234,"non-native"
"NZL","Lysimachia vulgaris",2492070,"non-native"
"NZL","Lythrum hyssopifolia",2354167,"non-native"
"NZL","Lythrum junceum",2354160,"non-native"
"NZL","Lythrum portula",2354126,"non-native"
"NZL","Lythrum salicaria",2354139,"non-native"
"NZL","Macadamia tetraphylla",2508702,"non-native"
"NZL","Mackaya bella",2362760,"non-native"
"NZL","Maclura pomifera",2501306,"non-native"
"NZL","Macrothelypteris torresiana",3148089,"threatened"
"NZL","Madia sativa",3126597,"non-native"
"NZL","Malcolmia maritima",2357888,"non-native"
"NZL","Malva arborea",2503593,"non-native"
"NZL","Malva assurgentiflora",2503719,"non-native"
"NZL","Malva moschata",2503483,"non-native"
"NZL","Malva multiflora",2503507,"non-native"
"NZL","Malva neglecta",2503504,"non-native"
"NZL","Malva nicaeensis",2503833,"non-native"
"NZL","Malva olbia",2504002,"non-native"
"NZL","Malva parviflora",2503517,"non-native"
"NZL","Malva sylvestris",2504118,"non-native"
"NZL","Malva trimestris",2504047,"non-native"
"NZL","Malvaviscus arboreus",2503923,"non-native"
"NZL","Marrubium vulgare",120952,"non-native"
"NZL","Marsilea mutica",3145449,"non-native"
"NZL","Matricaria chamomilla",2906535,"non-native"
"NZL","Matricaria discoidea",2928765,"non-native"
"NZL","Matthiola incana",2359115,"non-native"
"NZL","Maurandya barclayana",2507330,"non-native"
"NZL","Maytenus boaria",2370101,"non-native"
"NZL","Medicago arabica",2368658,"non-native"
"NZL","Medicago arborea",2368659,"non-native"
"NZL","Medicago lupulina",2368448,"non-native"
"NZL","Medicago minima",2368363,"non-native"
"NZL","Medicago polymorpha",2369061,"non-native"
"NZL","Medicago sativa",2369031,"non-native"
"NZL","Megathyrsus maximus",423373,"non-native"
"NZL","Melaleuca styphelioides",123912,"non-native"
"NZL","Melianthus major",2504997,"non-native"
"NZL","Melica minuta",423674,"non-native"
"NZL","Melilotus albus",2367267,"non-native"
"NZL","Melilotus indicus",2367245,"non-native"
"NZL","Melilotus officinalis",2367217,"non-native"
"NZL","Melinis repens",423957,"non-native"
"NZL","Melissa officinalis",124103,"non-native"
"NZL","Mentha arvensis",124385,"non-native"
"NZL","Mentha australis",124435,"non-native"
"NZL","Mentha pulegium",125243,"non-native"
"NZL","Mentha spicata",125402,"non-native"
"NZL","Mentha suaveolens",125435,"non-native"
"NZL","Menyanthes trifoliata",2505977,"non-native"
"NZL","Mercurialis annua",125710,"non-native"
"NZL","Mesembryanthemum cordifolium",2363065,"non-native"
"NZL","Mesembryanthemum crystallinum",2363096,"non-native"
"NZL","Metrosideros excelsa",126408,"non-native"
"NZL","Metrosideros kermadecensis",126440,"threatened"
"NZL","Milium effusum",424434,"non-native"
"NZL","Mirabilis jalapa",2502156,"non-native"
"NZL","Miscanthus nepalensis",424620,"non-native"
"NZL","Miscanthus sinensis",424644,"non-native"
"NZL","Misopates orontium",2506761,"non-native"
"NZL","Modiola caroliniana",2505715,"non-native"
"NZL","Moehringia trinervia",2369298,"non-native"
"NZL","Moenchia erecta",2369380,"non-native"
"NZL","Molineriella laevis",424750,"non-native"
"NZL","Moraea collina",323470,"non-native"
"NZL","Muscari armeniacum",281679,"non-native"
"NZL","Mutarda nigra",2359243,"non-native"
"NZL","Myoporum insulare",2501856,"non-native"
"NZL","Myoporum laetum",2501671,"non-native"
"NZL","Myosotis arvensis",2357149,"non-native"
"NZL","Myosotis discolor",2357600,"non-native"
"NZL","Myosotis laxa",2358174,"non-native"
"NZL","Myosotis scorpioides",2358330,"non-native"
"NZL","Myosotis stricta",2358247,"non-native"
"NZL","Myosotis sylvatica",2358257,"non-native"
"NZL","Myricaria germanica",2508623,"non-native"
"NZL","Myriophyllum aquaticum",2366570,"non-native"
"NZL","Myriophyllum simulans",2366677,"non-native"
"NZL","Narcissus jonquilla",281942,"non-native"
"NZL","Narcissus papyraceus",281955,"non-native"
"NZL","Narcissus poeticus",282063,"non-native"
"NZL","Narcissus pseudonarcissus",281926,"non-native"
"NZL","Narcissus tazetta",282289,"non-native"
"NZL","Nassella neesiana",425549,"non-native"
"NZL","Nassella tenuissima",425593,"non-native"
"NZL","Nassella trichotoma",425596,"non-native"
"NZL","Nasturtium microphyllum",2380977,"non-native"
"NZL","Nasturtium officinale",2381026,"non-native"
"NZL","Nemesia floribunda",2382632,"non-native"
"NZL","Nemesia strumosa",2383004,"non-native"
"NZL","Nemophila menziesii",2379418,"non-native"
"NZL","Nepeta cataria",134509,"non-native"
"NZL","Nepeta racemosa",134920,"non-native"
"NZL","Nephrolepis brownii",3152849,"threatened"
"NZL","Nephrolepis cordifolia",3152850,"non-native"
"NZL","Nephrolepis hirsutula",3152816,"threatened"
"NZL","Nerium oleander",135196,"non-native"
"NZL","Nicandra physalodes",2383030,"non-native"
"NZL","Nicotiana alata",2382861,"non-native"
"NZL","Nicotiana glauca",2382892,"non-native"
"NZL","Nicotiana rustica",2382315,"non-native"
"NZL","Nicotiana sylvestris",2385612,"non-native"
"NZL","Nicotiana tabacum",2382275,"non-native"
"NZL","Nierembergia repens",2382159,"non-native"
"NZL","Nigella damascena",2381631,"non-native"
"NZL","Nuphar lutea",2384511,"non-native"
"NZL","Nymphaea alba",2383355,"non-native"
"NZL","Nymphaea mexicana",2384423,"non-native"
"NZL","Nymphoides geminata",2385067,"non-native"
"NZL","Nymphoides peltata",2384918,"non-native"
"NZL","Ocimum basilicum",136820,"non-native"
"NZL","Oenanthe aquatica",2391299,"non-native"
"NZL","Oenanthe pimpinelloides",2390741,"non-native"
"NZL","Oenanthe sarmentosa",2390732,"non-native"
"NZL","Olea europaea",355112,"non-native"
"NZL","Olearia traversiorum",3215387,"threatened"
"NZL","Oloptum miliaceum",474057,"non-native"
"NZL","Ononis spinosa",2389429,"non-native"
"NZL","Onopordum acanthium",3043390,"non-native"
"NZL","Origanum vulgare",143954,"non-native"
"NZL","Ornithopus perpusillus",2388060,"non-native"
"NZL","Ornithopus pinnatus",2388059,"non-native"
"NZL","Ornithopus sativus",2388051,"non-native"
"NZL","Osmunda regalis",3144290,"non-native"
"NZL","Osteospermum moniliferum",3087156,"non-native"
"NZL","Ottelia ovalifolia",308405,"non-native"
"NZL","Oxalis articulata",2394837,"non-native"
"NZL","Oxalis chnoodes",2394706,"non-native"
"NZL","Oxalis corniculata",2394644,"non-native"
"NZL","Oxalis debilis",2395248,"non-native"
"NZL","Oxalis hirta",2395318,"non-native"
"NZL","Oxalis incarnata",2394981,"non-native"
"NZL","Oxalis latifolia",2394973,"non-native"
"NZL","Oxalis perennans",2393940,"non-native"
"NZL","Oxalis pes-caprae",2393938,"non-native"
"NZL","Oxalis purpurea",2393574,"non-native"
"NZL","Oxalis thompsoniae",2394274,"threatened"
"NZL","Oxalis thompsoniae",2394274,"non-native"
"NZL","Oxalis tuberosa",2394426,"non-native"
"NZL","Oxalis versicolor",2394388,"non-native"
"NZL","Pandorea pandorana",318009,"non-native"
"NZL","Papaver atlanticum",2560675,"non-native"
"NZL","Papaver cambricum",2560601,"non-native"
"NZL","Papaver dubium",2560793,"non-native"
"NZL","Papaver rhoeas",2561554,"non-native"
"NZL","Papaver somniferum",2561497,"non-native"
"NZL","Parapholis cylindrica",538882,"non-native"
"NZL","Parapholis incurva",431053,"non-native"
"NZL","Parapholis strigosa",431058,"non-native"
"NZL","Paraserianthes lophantha",2531824,"non-native"
"NZL","Parentucellia latifolia",2542211,"non-native"
"NZL","Parentucellia viscosa",2542222,"non-native"
"NZL","Parietaria judaica",2546385,"non-native"
"NZL","Parietaria officinalis",2546423,"non-native"
"NZL","Parochetus communis",2530949,"non-native"
"NZL","Parthenocissus quinquefolia",2548124,"non-native"
"NZL","Parthenocissus tricuspidata",2548140,"non-native"
"NZL","Passiflora antioquiensis",2559926,"non-native"
"NZL","Passiflora caerulea",2559649,"non-native"
"NZL","Passiflora edulis",2559735,"non-native"
"NZL","Passiflora mixta",2560478,"non-native"
"NZL","Passiflora pinnatistipula",2560049,"non-native"
"NZL","Passiflora tarminiana",2562919,"non-native"
"NZL","Passiflora tripartita",2907902,"non-native"
"NZL","Pastinaca sativa",2403590,"non-native"
"NZL","Paulownia tomentosa",2542391,"non-native"
"NZL","Pauridia glabella",492649,"non-native"
"NZL","Pavonia hastata",2548638,"non-native"
"NZL","Pelargonium crispum",2532429,"non-native"
"NZL","Pelargonium peltatum",2534299,"non-native"
"NZL","Pelargonium radens",2534795,"non-native"
"NZL","Pelargonium tomentosum",2533811,"non-native"
"NZL","Pelargonium vitifolium",2905726,"non-native"
"NZL","Pentaglottis sempervirens",2412586,"non-native"
"NZL","Pentanema squarrosum",3238003,"non-native"
"NZL","Pentapogon micranthus",3294320,"threatened"
"NZL","Pentapogon quadrifidus",433112,"non-native"
"NZL","Persea americana",2529835,"non-native"
"NZL","Persicaria capitata",2576526,"non-native"
"NZL","Persicaria filiformis",2571937,"non-native"
"NZL","Persicaria hydropiper",2572559,"non-native"
"NZL","Persicaria lapathifolia",2572508,"non-native"
"NZL","Persicaria maculosa",2572628,"non-native"
"NZL","Persicaria orientalis",2572578,"non-native"
"NZL","Persicaria prostrata",2572604,"non-native"
"NZL","Persicaria punctata",2572317,"non-native"
"NZL","Persicaria strigosa",2565393,"non-native"
"NZL","Petasites pyrenaicus",3076723,"non-native"
"NZL","Petrorhagia dubia",2409373,"non-native"
"NZL","Petrorhagia prolifera",2409389,"non-native"
"NZL","Petrosedum rupestre",2411224,"non-native"
"NZL","Petroselinum crispum",2898243,"non-native"
"NZL","Phacelia tanacetifolia",2529862,"non-native"
"NZL","Phalaris angusta",433376,"non-native"
"NZL","Phalaris aquatica",433381,"non-native"
"NZL","Phalaris arundinacea",433393,"non-native"
"NZL","Phalaris canariensis",433438,"non-native"
"NZL","Phalaris minor",433505,"non-native"
"NZL","Phalaris paradoxa",433532,"non-native"
"NZL","Phaseolus coccineus",2537776,"non-native"
"NZL","Phaseolus lunatus",2538247,"non-native"
"NZL","Phedimus spurius",2411231,"non-native"
"NZL","Philadelphus mexicanus",2530261,"non-native"
"NZL","Phlomis fruticosa",152240,"non-native"
"NZL","Phlomis russeliana",152407,"non-native"
"NZL","Phlox drummondii",2567292,"non-native"
"NZL","Phlox paniculata",2566057,"non-native"
"NZL","Phoenix canariensis",152655,"non-native"
"NZL","Phonus lanatus",3047518,"non-native"
"NZL","Phormium tenax",284248,"non-native"
"NZL","Phragmites australis",433921,"non-native"
"NZL","Phygelius capensis",2549222,"non-native"
"NZL","Phyla nodiflora",153218,"non-native"
"NZL","Phyllostachys aurea",434053,"non-native"
"NZL","Phyllostachys nigra",434230,"non-native"
"NZL","Phyllostachys reticulata",434330,"non-native"
"NZL","Physalis peruviana",2549655,"non-native"
"NZL","Physalis philadelphica",2549657,"non-native"
"NZL","Physalis pubescens",2549637,"non-native"
"NZL","Phytolacca americana",2562777,"non-native"
"NZL","Phytolacca octandra",2562609,"non-native"
"NZL","Phytolacca polyandra",2562583,"non-native"
"NZL","Picea sitchensis",380741,"non-native"
"NZL","Pinus banksiana",380544,"non-native"
"NZL","Pinus contorta",379843,"non-native"
"NZL","Pinus halepensis",379872,"non-native"
"NZL","Pinus mugo",380254,"non-native"
"NZL","Pinus muricata",380239,"non-native"
"NZL","Pinus nigra",380171,"non-native"
"NZL","Pinus patula",380338,"non-native"
"NZL","Pinus pinaster",380364,"non-native"
"NZL","Pinus ponderosa",380358,"non-native"
"NZL","Pinus radiata",380297,"non-native"
"NZL","Pinus strobus",380022,"non-native"
"NZL","Pinus sylvestris",380126,"non-native"
"NZL","Pinus taeda",380129,"non-native"
"NZL","Pittosporum crassifolium",2570918,"threatened"
"NZL","Pittosporum crassifolium",2570918,"non-native"
"NZL","Pittosporum undulatum",2571766,"non-native"
"NZL","Plantago aristata",2571406,"non-native"
"NZL","Plantago australis",2571336,"non-native"
"NZL","Plantago coronopus",2571444,"non-native"
"NZL","Plantago debilis",2570082,"non-native"
"NZL","Plantago indica",2557206,"non-native"
"NZL","Plantago lanceolata",2569834,"non-native"
"NZL","Plantago major",2569743,"non-native"
"NZL","Plectranthus ciliatus",157982,"non-native"
"NZL","Plectranthus ecklonii",158054,"non-native"
"NZL","Pleioblastus argenteostriatus",434690,"non-native"
"NZL","Pleioblastus gramineus",434751,"non-native"
"NZL","Pleioblastus variegatus",434891,"non-native"
"NZL","Pleioblastus viridistriatus",434906,"non-native"
"NZL","Pleroma urvilleanum",3239065,"non-native"
"NZL","Podalyria sericea",2535833,"non-native"
"NZL","Podranea ricasoliana",317844,"non-native"
"NZL","Polemonium caeruleum",2566071,"non-native"
"NZL","Polycarpon tetraphyllum",2409666,"non-native"
"NZL","Polygala lancifolia",2573073,"non-native"
"NZL","Polygala myrtifolia",2572832,"non-native"
"NZL","Polygala serpyllifolia",2573287,"non-native"
"NZL","Polygala verticillata",2572179,"non-native"
"NZL","Polygala vulgaris",2572044,"non-native"
"NZL","Polygonum arenastrum",2572402,"non-native"
"NZL","Polygonum aviculare",2574669,"non-native"
"NZL","Polygonum plebeium",2573805,"non-native"
"NZL","Polypodium vulgare",2932574,"non-native"
"NZL","Polypogon fugax",438057,"non-native"
"NZL","Polypogon monspeliensis",438098,"non-native"
"NZL","Polypogon viridis",438140,"non-native"
"NZL","Polystichum proliferum",3150640,"non-native"
"NZL","Polystichum setiferum",3150663,"non-native"
"NZL","Pontederia crassipes",259467,"non-native"
"NZL","Populus alba",2917735,"non-native"
"NZL","Populus balsamifera",2917292,"non-native"
"NZL","Populus deltoides",2917212,"non-native"
"NZL","Populus nigra",2917497,"non-native"
"NZL","Populus tremula",2917379,"non-native"
"NZL","Populus tristis",2917437,"non-native"
"NZL","Populus yunnanensis",2917425,"non-native"
"NZL","Portulaca grandiflora",2573991,"non-native"
"NZL","Portulaca oleracea",2566490,"non-native"
"NZL","Primula malacoides",2565208,"non-native"
"NZL","Primula vulgaris",2563766,"non-native"
"NZL","Prunella laciniata",165975,"non-native"
"NZL","Prunella vulgaris",166020,"non-native"
"NZL","Prunus armeniaca",2901800,"non-native"
"NZL","Prunus avium",2917143,"non-native"
"NZL","Prunus campanulata",2959051,"non-native"
"NZL","Prunus cerasifera",2959102,"non-native"
"NZL","Prunus cerasus",2959193,"non-native"
"NZL","Prunus domestica",2959531,"non-native"
"NZL","Prunus laurocerasus",2960451,"non-native"
"NZL","Prunus lusitanica",2960533,"non-native"
"NZL","Prunus mahaleb",2960576,"non-native"
"NZL","Prunus persica",2901279,"non-native"
"NZL","Prunus serrulata",2961630,"non-native"
"NZL","Pseudosasa hindsii",438404,"non-native"
"NZL","Pseudosasa japonica",438408,"non-native"
"NZL","Pseudotsuga menziesii",379633,"non-native"
"NZL","Psidium guajava",166741,"non-native"
"NZL","Psoralea pinnata",2534981,"non-native"
"NZL","Pteris cretica",3144058,"non-native"
"NZL","Ptilostemon afer",3043230,"non-native"
"NZL","Puccinellia distans",438643,"non-native"
"NZL","Puccinellia fasciculata",438674,"non-native"
"NZL","Puccinellia rupestris",438845,"non-native"
"NZL","Pulicaria dysenterica",3113594,"non-native"
"NZL","Pultenaea daphnoides",2537042,"non-native"
"NZL","Punica granatum",2536844,"non-native"
"NZL","Pyracantha angustifolia",2962674,"non-native"
"NZL","Pyracantha crenulata",2962685,"non-native"
"NZL","Quercus cerris",172055,"non-native"
"NZL","Quercus ilex",173162,"non-native"
"NZL","Quercus robur",174750,"non-native"
"NZL","Quercus rubra",174902,"non-native"
"NZL","Raphanus raphanistrum",2422367,"non-native"
"NZL","Rapistrum rugosum",2422602,"non-native"
"NZL","Reseda alba",2525256,"non-native"
"NZL","Reseda lutea",2526012,"non-native"
"NZL","Reseda luteola",2526079,"non-native"
"NZL","Reynoutria japonica",2428745,"non-native"
"NZL","Reynoutria sachalinensis",2425431,"non-native"
"NZL","Rhamnus alaternus",2525844,"non-native"
"NZL","Rhamphospermum arvense",2422502,"non-native"
"NZL","Rhaphiolepis umbellata",2964521,"non-native"
"NZL","Rhaponticum repens",3046987,"non-native"
"NZL","Rheum rhabarbarum",2425570,"non-native"
"NZL","Rhododendron ponticum",2418394,"non-native"
"NZL","Rhus typhina",2423458,"non-native"
"NZL","Rhynchospora colorata",261638,"non-native"
"NZL","Ricinus communis",178867,"non-native"
"NZL","Robinia pseudoacacia",2428246,"non-native"
"NZL","Roemeria argemone",2425878,"non-native"
"NZL","Roemeria sicula",3284881,"non-native"
"NZL","Roldana petasitis",3078570,"non-native"
"NZL","Romulea rosea",324514,"non-native"
"NZL","Rorippa amphibia",2417224,"non-native"
"NZL","Rorippa sylvestris",2417195,"non-native"
"NZL","Rosa canina",2921968,"non-native"
"NZL","Rosa gallica",2969349,"non-native"
"NZL","Rosa micrantha",2971248,"non-native"
"NZL","Rosa moschata",2971825,"non-native"
"NZL","Rosa multiflora",2971876,"non-native"
"NZL","Rosa roxburghii",2973498,"non-native"
"NZL","Rosa rubiginosa",2973528,"non-native"
"NZL","Rosa rugosa",2902118,"non-native"
"NZL","Rosa sempervirens",2974102,"non-native"
"NZL","Rosa spinosissima",2974505,"non-native"
"NZL","Rosa tomentosa",2975180,"non-native"
"NZL","Rosa xanthina",2976268,"non-native"
"NZL","Rostraria cristata",439519,"non-native"
"NZL","Rumex acetosa",2424198,"non-native"
"NZL","Rumex acetosella",2424185,"non-native"
"NZL","Rumex brownii",2424355,"non-native"
"NZL","Rumex conglomeratus",2424254,"non-native"
"NZL","Rumex crispus",2424294,"non-native"
"NZL","Rumex frutescens",2423856,"non-native"
"NZL","Rumex hypogaeus",3010221,"non-native"
"NZL","Rumex obtusifolius",2424630,"non-native"
"NZL","Rumex pulcher",2424875,"non-native"
"NZL","Rumex sagittatus",2424784,"non-native"
"NZL","Ruschia tumidula",2423236,"non-native"
"NZL","Rytidosperma auriculatum",439754,"non-native"
"NZL","Rytidosperma caespitosum",439759,"non-native"
"NZL","Rytidosperma erianthum",439771,"non-native"
"NZL","Rytidosperma geniculatum",439774,"non-native"
"NZL","Rytidosperma laeve",439782,"non-native"
"NZL","Rytidosperma penicillatum",439803,"non-native"
"NZL","Rytidosperma pilosum",439807,"non-native"
"NZL","Rytidosperma racemosum",439814,"non-native"
"NZL","Rytidosperma tenuius",439825,"non-native"
"NZL","Sacciolepis indica",440116,"non-native"
"NZL","Sagina apetala",2485158,"non-native"
"NZL","Sagina hawaiensis",2485371,"non-native"
"NZL","Sagina procumbens",2485289,"non-native"
"NZL","Sagittaria montevidensis",287438,"non-native"
"NZL","Salpichroa origanifolia",2579470,"non-native"
"NZL","Salpiglossis sinuata",2579347,"non-native"
"NZL","Salsola kali",2481347,"non-native"
"NZL","Salvia aurea",182047,"non-native"
"NZL","Salvia azurea",182064,"non-native"
"NZL","Salvia farinacea",182630,"non-native"
"NZL","Salvia guaranitica",182769,"non-native"
"NZL","Salvia microphylla",183199,"non-native"
"NZL","Salvia nemorosa",183282,"non-native"
"NZL","Salvia officinalis",183353,"non-native"
"NZL","Salvia reflexa",183679,"non-native"
"NZL","Salvia repens",183686,"non-native"
"NZL","Salvia sclarea",183819,"non-native"
"NZL","Salvia uliginosa",184080,"non-native"
"NZL","Salvia verbenaca",184123,"non-native"
"NZL","Salvinia molesta",3145487,"non-native"
"NZL","Santolina chamaecyparissus",3112244,"non-native"
"NZL","Saponaria officinalis",2484914,"non-native"
"NZL","Sasa palmata",440627,"non-native"
"NZL","Sasaella ramosa",441017,"non-native"
"NZL","Saxifraga stolonifera",2584890,"non-native"
"NZL","Schinus molle",2480199,"non-native"
"NZL","Schinus terebinthifolia",2480191,"non-native"
"NZL","Schizanthus pinnatus",2580799,"non-native"
"NZL","Schoenoplectus californicus",262943,"non-native"
"NZL","Scilla peruviana",288872,"non-native"
"NZL","Scirpus georgianus",264156,"non-native"
"NZL","Scirpus polystachyus",264705,"non-native"
"NZL","Scleranthus annuus",2490367,"non-native"
"NZL","Scleranthus fasciculatus",2478135,"non-native"
"NZL","Scorpiurus muricatus",2591784,"non-native"
"NZL","Scorzoneroides autumnalis",3074784,"non-native"
"NZL","Scrophularia auriculata",2586267,"non-native"
"NZL","Scrophularia nodosa",2587382,"non-native"
"NZL","Scutellaria minor",189371,"non-native"
"NZL","Secale cereale",441740,"non-native"
"NZL","Sedum acre",2483146,"non-native"
"NZL","Sedum album",2484837,"non-native"
"NZL","Sedum dasyphyllum",2483011,"non-native"
"NZL","Sedum mexicanum",2483337,"non-native"
"NZL","Sedum praealtum",2871616,"non-native"
"NZL","Selaginella kraussiana",3138734,"non-native"
"NZL","Selaginella moellendorffii",3138817,"non-native"
"NZL","Semiarundinaria fastuosa",441852,"non-native"
"NZL","Senna multiglandulosa",2490465,"non-native"
"NZL","Senna septemtrionalis",2491719,"non-native"
"NZL","Sequoia sempervirens",378988,"non-native"
"NZL","Sesleria albicans",441954,"non-native"
"NZL","Sesleria autumnalis",441971,"non-native"
"NZL","Sherardia arvensis",190927,"non-native"
"NZL","Sida rhombifolia",2601837,"non-native"
"NZL","Sigesbeckia orientalis",2901884,"non-native"
"NZL","Silene conica",2485532,"non-native"
"NZL","Silene coronaria",2488256,"non-native"
"NZL","Silene dioica",2488209,"non-native"
"NZL","Silene disticha",2488389,"non-native"
"NZL","Silene flos-cuculi",2485564,"non-native"
"NZL","Silene gallica",2488333,"non-native"
"NZL","Silene latifolia",2488689,"non-native"
"NZL","Silene noctiflora",2488646,"non-native"
"NZL","Silene nutans",2488633,"non-native"
"NZL","Silene pendula",2487258,"non-native"
"NZL","Silene uniflora",2487877,"non-native"
"NZL","Silene vulgaris",2487840,"non-native"
"NZL","Silybum marianum",2901907,"non-native"
"NZL","Sinapis alba",2476404,"non-native"
"NZL","Sison amomum",2473793,"non-native"
"NZL","Sisymbrium altissimum",2476102,"non-native"
"NZL","Sisymbrium irio",2474776,"non-native"
"NZL","Sisymbrium officinale",2474949,"non-native"
"NZL","Sisymbrium orientale",2474956,"non-native"
"NZL","Sisymbrium polyceratium",2474624,"non-native"
"NZL","Sisyrinchium micranthum",325040,"non-native"
"NZL","Sisyrinchium striatum",324624,"non-native"
"NZL","Soleirolia soleirolii",2596260,"non-native"
"NZL","Solenogyne dominii",3096654,"non-native"
"NZL","Solenogyne gunnii",3096663,"non-native"
"NZL","Solenopsis laurentia",356348,"non-native"
"NZL","Solidago canadensis",2911023,"non-native"
"NZL","Soliva anthemifolia",3106509,"non-native"
"NZL","Soliva sessilis",3106524,"non-native"
"NZL","Sonchus arvensis",3062474,"non-native"
"NZL","Sonchus asper",3062510,"non-native"
"NZL","Sonchus oleraceus",2929055,"non-native"
"NZL","Sophora chathamica",2597354,"non-native"
"NZL","Sophora microphylla",2597474,"non-native"
"NZL","Sorbaria tomentosa",2991315,"non-native"
"NZL","Sparaxis bulbifera",324629,"non-native"
"NZL","Sparaxis tricolor",324040,"non-native"
"NZL","Spartium junceum",2597714,"non-native"
"NZL","Spergula arvensis",2487413,"non-native"
"NZL","Spergularia bocconei",2478142,"non-native"
"NZL","Spergularia marina",2487483,"non-native"
"NZL","Spergularia rubra",2482087,"non-native"
"NZL","Sphaeropteris cooperi",3158838,"non-native"
"NZL","Spiraea cantoniensis",2992831,"non-native"
"NZL","Spiraea japonica",2993233,"non-native"
"NZL","Spirodela punctata",194602,"non-native"
"NZL","Sporobolus africanus",444004,"non-native"
"NZL","Sporobolus alterniflorus",497662,"non-native"
"NZL","Sporobolus anglicus",497672,"non-native"
"NZL","Sporobolus elongatus",444171,"non-native"
"NZL","Sporobolus natalensis",444363,"non-native"
"NZL","Stachys arvensis",194811,"non-native"
"NZL","Stachys byzantina",194896,"non-native"
"NZL","Stachys palustris",195411,"non-native"
"NZL","Stachys sylvatica",195698,"non-native"
"NZL","Stellaria graminea",2482031,"non-native"
"NZL","Stellaria media",2481938,"non-native"
"NZL","Stenotaphrum secundatum",444625,"non-native"
"NZL","Stranvaesia bodinieri",3246559,"non-native"
"NZL","Strobilanthes anisophylla",2478672,"non-native"
"NZL","Stuartina muelleri",3093153,"non-native"
